,
,Last updated: 08/19/24 - 01:15
,
2006M01,121.5976
2006M02,121.4562
2006M03,121.5661
2006M04,122.5347
2006M05,124.4610
2006M06,125.9621
2006M07,126.7895
2006M08,127.6585
2006M09,129.2985
2006M10,130.8193
2006M11,132.0881
2006M12,132.4956
2007M01,131.9938
2007M02,132.7372
2007M03,133.7005
2007M04,134.6380
2007M05,135.9748
2007M06,136.8667
2007M07,136.3635
2007M08,136.2520
2007M09,137.2388
2007M10,138.6796
2007M11,140.4912
2007M12,141.2274
2008M01,140.4225
2008M02,141.3638
2008M03,143.5471
2008M04,146.2308
2008M05,149.3512
2008M06,151.1305
2008M07,150.8643
2008M08,151.1326
2008M09,151.6476
2008M10,152.5595
2008M11,153.8187
2008M12,153.7157
2009M01,152.9458
2009M02,152.9062
2009M03,152.4162
2009M04,152.5377
2009M05,153.8730
2009M06,154.6193
2009M07,155.0516
2009M08,155.1436
2009M09,155.3525
2009M10,157.3155
2009M11,158.5735
2009M12,158.6011
2010M01,158.0789
2010M02,158.8483
2010M03,160.0556
2010M04,160.4164
2010M05,161.5622
2010M06,161.6664
2010M07,161.5575
2010M08,161.3505
2010M09,161.2001
2010M10,162.0616
2010M11,163.6572
2010M12,164.1359
2011M01,163.9910
2011M02,165.5445
2011M03,166.8888
2011M04,168.1349
2011M05,169.8689
2011M06,170.9364
2011M07,171.2313
2011M08,172.1199
2011M09,173.1557
2011M10,174.9863
2011M11,177.5429
2011M12,178.1527
2012M01,178.3519
2012M02,179.5602
2012M03,180.7063
2012M04,182.6208
2012M05,183.8429
2012M06,184.7816
2012M07,185.0126
2012M08,185.3861
2012M09,185.6419
2012M10,186.8464
2012M11,188.9166
2012M12,189.7318
2013M01,189.5769
2013M02,190.8612
2013M03,192.1454
2013M04,193.5829
2013M05,195.0878
2013M06,196.0750
2013M07,197.0250
2013M08,197.9705
2013M09,199.1696
2013M10,201.0646
2013M11,202.6726
2013M12,203.2192
2014M01,204.1774
2014M02,207.3403
2014M03,210.4377
2014M04,213.0443
2014M05,214.9183
2014M06,216.0104
2014M07,217.4920
2014M08,218.4865
2014M09,218.9954
2014M10,220.8248
2014M11,222.7186
2014M12,222.6309
2015M01,223.2819
2015M02,224.8348
2015M03,226.7446
2015M04,229.2421
2015M05,231.9201
2015M06,232.8957
2015M07,234.0115
2015M08,235.6033
2015M09,237.0890
2015M10,240.1273
2015M11,242.6350
2015M12,243.2716
2016M01,244.2039
2016M02,246.1801
2016M03,247.8791
2016M04,250.3653
2016M05,252.0793
2016M06,252.8312
2016M07,254.0488
2016M08,254.9461
2016M09,255.0023
2016M10,256.9623
2016M11,259.3416
2016M12,260.9949
2017M01,262.6194
2017M02,266.5301
2017M03,270.3641
2017M04,273.2104
2017M05,275.2364
2017M06,275.7669
2017M07,278.0935
2017M08,280.7565
2017M09,282.7685
2017M10,287.2493
2017M11,290.9108
2017M12,293.0548
2018M01,294.9462
2018M02,299.2066
2018M03,302.6755
2018M04,307.4681
2018M05,310.3954
2018M06,315.9866
2018M07,319.8370
2018M08,328.3364
2018M09,349.8259
2018M10,357.2458
2018M11,352.6237
2018M12,352.1094
2019M01,352.6192
2019M02,354.4853
2019M03,356.3130
2019M04,359.0748
2019M05,362.8551
2019M06,367.4400
2019M07,375.9014
2019M08,377.7614
2019M09,380.9665
2019M10,384.5480
2019M11,387.5421
2019M12,389.9938
2020M01,391.1777
2020M02,393.8279
2020M03,397.8160
2020M04,399.5293
2020M05,403.5320
2020M06,411.3378
2020M07,415.3364
2020M08,419.9867
2020M09,425.0539
2020M10,430.6850
2020M11,440.7223
2020M12,446.6306
2021M01,453.7642
2021M02,460.4679
2021M03,467.3773
2021M04,471.8989
2021M05,474.1090
2021M06,486.0459
2021M07,492.1976
2021M08,497.4983
2021M09,504.2471
2021M10,510.3427
2021M11,527.7543
2021M12,602.4543
2022M01,647.3357
2022M02,676.9476
2022M03,707.3247
2022M04,741.8257
2022M05,766.3174
2022M06,799.1519
2022M07,829.1638
2022M08,858.3335
2022M09,880.5776
2022M10,903.3778
2022M11,929.7901
2022M12,949.9480
2023M01,1016.673
2023M02,1050.355
2023M03,1075.923
2023M04,1098.057
2023M05,1131.852
2023M06,1171.785
2023M07,1279.588
2023M08,1403.572
2023M09,1472.489
2023M10,1514.143
2023M11,1555.292
2023M12,1596.121
2024M01,1704.754
2024M02,1788.886
2024M03,1849.413
2024M04,1896.535
2024M05,1957.969
2024M06,1996.713
2024M07,2051.358
